angle,reflectance
81.66272,0.44992834
81.72063,0.4522941
81.77852,0.45467377
81.8364,0.4570675
81.89428,0.45947534
81.952156,0.4618975
82.01002,0.46433383
82.06787,0.4667847
82.12572,0.46925
82.18355,0.47172987
82.24138,0.4742244
82.2992,0.47673368
82.35702,0.47925812
82.41482,0.4817973
82.47262,0.4843517
82.5304,0.48692122
82.58819,0.48950607
82.645966,0.4921062
82.70373,0.49472186
82.76149,0.49735296
82.819244,0.49999994
82.87699,0.5026628
82.93472,0.5053414
82.99246,0.5080359
83.050186,0.5107466
83.107895,0.51347363
83.1656,0.51621705
83.223305,0.5189767
83.281006,0.52175295
83.33869,0.524546
83.39638,0.5273556
83.454056,0.5301823
83.51172,0.53302586
83.56938,0.5358865
83.62704,0.53876454
83.684685,0.5416597
83.742325,0.5445724
83.79996,0.5475027
83.8576,0.5504508
83.91522,0.55341667
83.97283,0.5564004
84.03045,0.5594022
84.08805,0.56242216
84.14565,0.56546044
84.20324,0.5685173
84.260826,0.57159245
84.31841,0.5746865
84.37599,0.57779926
84.433556,0.580931
84.49112,0.5840819
84.548676,0.5872518
84.60624,0.59044117
84.66378,0.5936499
84.72133,0.5968784
84.77886,0.6001266
84.836395,0.6033946
84.89392,0.6066826
84.95144,0.6099908
85.00896,0.6133193
85.06647,0.6166683
85.12398,0.62003773
85.18147,0.623428
85.238976,0.62683916
85.29647,0.6302711
85.35395,0.6337244
85.41144,0.63719887
85.46891,0.640695
85.52639,0.64421266
85.583855,0.64775187
85.64132,0.6513133
85.698784,0.65489626
85.75623,0.6585021
85.81368,0.66213
85.87113,0.66578037
85.92857,0.6694535
85.98601,0.67314947
86.04345,0.6768686
86.10088,0.6806109
86.15831,0.68437636
86.21573,0.68816555
86.27315,0.6919783
86.33056,0.6958149
86.38798,0.6996757
86.44538,0.70356023
86.50279,0.7074697
86.56019,0.71140337
86.617584,0.71536183
86.67498,0.71934515
86.732376,0.7233536
86.78976,0.72738737
86.84714,0.7314466
86.90452,0.7355312
86.9619,0.7396418
87.01927,0.74377847
87.076645,0.74794126
87.13402,0.7521305
87.19138,0.75634617
87.24875,0.7605887
87.30611,0.7648581
87.363464,0.7691549
87.42082,0.77347904
87.47817,0.7778305
